file_name,emiten_code,year,status,error_message,total_pages,text_pages,image_pages,ocr_pages,direct_extract_pages,total_extracted_chars,ocr_input_tokens,ocr_output_tokens,ocr_estimated_cost_usd,processing_time_seconds,timestamp_processed,note
BBTN_2024.pdf,BBTN,2024,success,,1244,1230,14,0,1244,3653387,0,0,0.0,55.19,2026-03-18T16:23:47.928361,large_doc_pymupdf_only
BBYB_2022.pdf,BBYB,2022,success,,654,624,30,0,654,1965926,0,0,0.0,27.18,2026-03-18T16:24:00.400972,large_doc_pymupdf_only
BBYB_2023.pdf,BBYB,2023,success,,674,655,19,0,674,2047147,0,0,0.0,28.92,2026-03-18T16:24:12.292969,large_doc_pymupdf_only
BBYB_2024.pdf,BBYB,2024,success,,692,692,0,0,692,2214810,0,0,0.0,34.34,2026-03-18T16:24:22.634659,large_doc_pymupdf_only
BCAP_2022.pdf,BCAP,2022,success,,394,392,2,0,394,1350682,0,0,0.0,24.96,2026-03-18T16:24:25.533190,large_doc_pymupdf_only
BCAP_2023.pdf,BCAP,2023,success,,379,366,13,0,379,1391490,0,0,0.0,25.0,2026-03-18T16:24:37.471183,large_doc_pymupdf_only
BCAP_2024.pdf,BCAP,2024,success,,383,369,14,0,383,1412670,0,0,0.0,24.26,2026-03-18T16:24:46.997156,large_doc_pymupdf_only
BCIP_2022.pdf,BCIP,2022,success,,241,219,22,0,241,589984,0,0,0.0,12.92,2026-03-18T16:25:00.371213,large_doc_pymupdf_only
BCIC_2022.pdf,BCIC,2022,success,,994,977,17,0,994,3338534,0,0,0.0,43.67,2026-03-18T16:25:09.477158,large_doc_pymupdf_only
BCIP_2023.pdf,BCIP,2023,success,,257,233,24,0,257,624354,0,0,0.0,15.41,2026-03-18T16:25:15.962022,large_doc_pymupdf_only
BCIP_2024.pdf,BCIP,2024,success,,260,246,14,0,260,666651,0,0,0.0,11.46,2026-03-18T16:25:21.255266,large_doc_pymupdf_only
BCIC_2023.pdf,BCIC,2023,success,,916,903,13,0,916,3296324,0,0,0.0,50.86,2026-03-18T16:25:28.722823,large_doc_pymupdf_only
BDKR_2024.pdf,BDKR,2024,success,,267,251,16,0,267,954269,0,0,0.0,15.31,2026-03-18T16:25:36.721754,large_doc_pymupdf_only
BDKR_2023.pdf,BDKR,2023,success,,321,286,35,0,321,855809,0,0,0.0,23.29,2026-03-18T16:25:39.496824,large_doc_pymupdf_only
BDMN_2022.pdf,BDMN,2022,success,,766,737,29,0,766,2256037,0,0,0.0,30.88,2026-03-18T16:25:59.798713,large_doc_pymupdf_only
BDMN_2023.pdf,BDMN,2023,success,,772,740,32,0,772,2211857,0,0,0.0,34.2,2026-03-18T16:26:11.012687,large_doc_pymupdf_only
BEBS_2022.pdf,BEBS,2022,success,,190,171,19,0,190,524855,0,0,0.0,13.14,2026-03-18T16:26:13.043680,large_doc_pymupdf_only
BDMN_2024.pdf,BDMN,2024,success,,776,750,26,0,776,2286975,0,0,0.0,40.27,2026-03-18T16:26:20.059471,large_doc_pymupdf_only
BEEF_2022.pdf,BEEF,2022,success,,166,59,107,0,166,272550,0,0,0.0,11.75,2026-03-18T16:26:25.189988,large_doc_pymupdf_only
BEBS_2023.pdf,BEBS,2023,success,,223,196,27,0,223,582933,0,0,0.0,15.71,2026-03-18T16:26:26.958177,large_doc_pymupdf_only
BEEF_2023.pdf,BEEF,2023,success,,290,64,226,0,290,284825,0,0,0.0,12.9,2026-03-18T16:26:33.352941,large_doc_pymupdf_only
BEER_2022.pdf,BEER,2022,success,,211,197,14,0,211,659814,0,0,0.0,12.96,2026-03-18T16:26:40.194771,large_doc_pymupdf_only
BEER_2023.pdf,BEER,2023,success,,204,180,24,0,204,679381,0,0,0.0,11.52,2026-03-18T16:26:45.307912,large_doc_pymupdf_only
BEEF_2024.pdf,BEEF,2024,success,,306,264,42,0,306,829188,0,0,0.0,21.84,2026-03-18T16:26:47.230358,large_doc_pymupdf_only
BEER_2024.pdf,BEER,2024,success,,236,222,14,0,236,738563,0,0,0.0,14.33,2026-03-18T16:26:54.834506,large_doc_pymupdf_only
BEKS_2022.pdf,BEKS,2022,success,,562,548,14,0,562,1730465,0,0,0.0,22.23,2026-03-18T16:27:07.922517,large_doc_pymupdf_only
BEKS_2023.pdf,BEKS,2023,success,,509,502,7,0,509,1724718,0,0,0.0,23.62,2026-03-18T16:27:11.037481,large_doc_pymupdf_only
BEKS_2024.pdf,BEKS,2024,success,,528,508,20,0,528,1828718,0,0,0.0,25.69,2026-03-18T16:27:20.860044,large_doc_pymupdf_only
BELI_2022.pdf,BELI,2022,success,,416,388,28,0,416,1319422,0,0,0.0,15.23,2026-03-18T16:27:23.907951,large_doc_pymupdf_only
BELI_2024.pdf,BELI,2024,success,,375,374,1,0,375,1585462,0,0,0.0,16.39,2026-03-18T16:27:37.470256,large_doc_pymupdf_only
BELI_2023.pdf,BELI,2023,success,,3,0,3,3,0,9901,3387,2225,0.00418425,27.05,2026-03-18T16:27:38.420708,
BELL_2022.pdf,BELL,2022,success,,360,342,18,0,360,1187828,0,0,0.0,15.3,2026-03-18T16:27:39.413975,large_doc_pymupdf_only
BELL_2023.pdf,BELL,2023,success,,1,0,1,1,0,3588,1129,751,0.00140875,7.05,2026-03-18T16:27:44.672255,
BELL_2024.pdf,BELL,2024,success,,348,333,15,0,348,1167813,0,0,0.0,31.22,2026-03-18T16:28:09.880459,large_doc_pymupdf_only
BESS_2022.pdf,BESS,2022,success,,213,211,2,0,213,803278,0,0,0.0,31.65,2026-03-18T16:28:11.403180,large_doc_pymupdf_only
BESS_2023.pdf,BESS,2023,success,,211,202,9,0,211,740364,0,0,0.0,28.67,2026-03-18T16:28:13.568439,large_doc_pymupdf_only
BEST_2022.pdf,BEST,2022,success,,157,152,5,0,157,888461,0,0,0.0,17.2,2026-03-18T16:28:29.016448,large_doc_pymupdf_only
BESS_2024.pdf,BESS,2024,success,,239,237,2,0,239,874746,0,0,0.0,21.87,2026-03-18T16:28:31.972512,large_doc_pymupdf_only
BEST_2023.pdf,BEST,2023,success,,161,152,9,0,161,896152,0,0,0.0,22.44,2026-03-18T16:28:36.242281,large_doc_pymupdf_only
BBSS_2023.pdf,BBSS,2023,success,,191,60,131,0,191,198160,0,0,0.0,466.34,2026-03-18T16:30:24.734787,large_doc_pymupdf_only
BEST_2024.pdf,BEST,2024,success,,166,117,49,0,166,609802,0,0,0.0,13.49,2026-03-18T16:30:38.259240,large_doc_pymupdf_only
BFIN_2024.pdf,BFIN,2024,success,,386,372,14,0,386,1175233,0,0,0.0,15.3,2026-03-18T16:30:40.072788,large_doc_pymupdf_only
BFIN_2022.pdf,BFIN,2022,success,,444,413,31,0,444,1134337,0,0,0.0,15.58,2026-03-18T16:30:40.348889,large_doc_pymupdf_only
BFIN_2023.pdf,BFIN,2023,success,,438,420,18,0,438,1175996,0,0,0.0,19.34,2026-03-18T16:30:44.108170,large_doc_pymupdf_only
BHAT_2022.pdf,BHAT,2022,success,,229,214,15,0,229,691201,0,0,0.0,10.16,2026-03-18T16:30:54.518555,large_doc_pymupdf_only
BGTG_2022.pdf,BGTG,2022,success,,538,527,11,0,538,1783708,0,0,0.0,19.97,2026-03-18T16:30:58.485924,large_doc_pymupdf_only
BGTG_2023.pdf,BGTG,2023,success,,557,554,3,0,557,1879238,0,0,0.0,19.78,2026-03-18T16:30:59.924449,large_doc_pymupdf_only
BGTG_2024.pdf,BGTG,2024,success,,571,559,12,0,571,1963808,0,0,0.0,20.26,2026-03-18T16:31:00.900848,large_doc_pymupdf_only
BHAT_2024.pdf,BHAT,2024,success,,230,211,19,0,230,710907,0,0,0.0,8.1,2026-03-18T16:31:06.669645,large_doc_pymupdf_only
BHAT_2023.pdf,BHAT,2023,success,,3,0,3,3,0,10520,3387,2230,0.00419175,22.8,2026-03-18T16:31:17.557157,
BHIT_2022.pdf,BHIT,2022,success,,429,429,0,0,429,1604731,0,0,0.0,18.4,2026-03-18T16:31:18.388272,large_doc_pymupdf_only
BHIT_2023.pdf,BHIT,2023,success,,420,419,1,0,420,1545448,0,0,0.0,19.49,2026-03-18T16:31:20.583229,large_doc_pymupdf_only
BHIT_2024.pdf,BHIT,2024,success,,413,412,1,0,413,1564342,0,0,0.0,21.94,2026-03-18T16:31:28.830594,large_doc_pymupdf_only
BIKE_2022.pdf,BIKE,2022,success,,226,199,27,0,226,599675,0,0,0.0,9.65,2026-03-18T16:31:30.511833,large_doc_pymupdf_only
BIKA_2022.pdf,BIKA,2022,success,,317,304,13,0,317,976298,0,0,0.0,17.22,2026-03-18T16:31:35.032874,large_doc_pymupdf_only
BIKA_2023.pdf,BIKA,2023,success,,330,318,12,0,330,1011589,0,0,0.0,17.79,2026-03-18T16:31:36.389109,large_doc_pymupdf_only
BIMA_2023.pdf,BIMA,2023,success,,136,113,23,0,136,383616,0,0,0.0,9.06,2026-03-18T16:31:44.560375,large_doc_pymupdf_only
BIKE_2023.pdf,BIKE,2023,success,,229,208,21,0,229,659113,0,0,0.0,21.28,2026-03-18T16:31:50.375036,large_doc_pymupdf_only
BINA_2022.pdf,BINA,2022,success,,563,540,23,0,563,1938538,0,0,0.0,27.95,2026-03-18T16:32:04.511689,large_doc_pymupdf_only
BIKE_2024.pdf,BIKE,2024,success,,261,159,102,0,261,430413,0,0,0.0,37.25,2026-03-18T16:32:08.097421,large_doc_pymupdf_only
BINA_2023.pdf,BINA,2023,success,,542,521,21,0,542,1828014,0,0,0.0,24.51,2026-03-18T16:32:09.405014,large_doc_pymupdf_only
BINA_2024.pdf,BINA,2024,success,,565,550,15,0,565,1956129,0,0,0.0,24.09,2026-03-18T16:32:14.786552,large_doc_pymupdf_only
BINO_2022.pdf,BINO,2022,success,,295,277,18,0,295,975013,0,0,0.0,16.04,2026-03-18T16:32:20.911595,large_doc_pymupdf_only
BIPI_2022.pdf,BIPI,2022,success,,298,284,14,0,298,904540,0,0,0.0,14.29,2026-03-18T16:32:23.970401,large_doc_pymupdf_only
BINO_2024.pdf,BINO,2024,success,,309,294,15,0,309,943656,0,0,0.0,16.57,2026-03-18T16:32:24.920116,large_doc_pymupdf_only
BIPI_2023.pdf,BIPI,2023,success,,332,307,25,0,332,971139,0,0,0.0,17.2,2026-03-18T16:32:32.352986,large_doc_pymupdf_only
BIPI_2024.pdf,BIPI,2024,success,,332,307,25,0,332,971139,0,0,0.0,15.82,2026-03-18T16:32:36.863905,large_doc_pymupdf_only
BIPP_2022.pdf,BIPP,2022,success,,270,260,10,0,270,956607,0,0,0.0,15.39,2026-03-18T16:32:39.744362,large_doc_pymupdf_only
BIPP_2023.pdf,BIPP,2023,success,,280,270,10,0,280,1028633,0,0,0.0,16.73,2026-03-18T16:32:41.903985,large_doc_pymupdf_only
BIPP_2024.pdf,BIPP,2024,success,,376,334,42,0,376,1032401,0,0,0.0,18.67,2026-03-18T16:32:51.290411,large_doc_pymupdf_only
BIRD_2023.pdf,BIRD,2023,success,,446,422,24,0,446,1227232,0,0,0.0,19.32,2026-03-18T16:32:56.292639,large_doc_pymupdf_only
BISI_2022.pdf,BISI,2022,success,,193,69,124,0,193,237180,0,0,0.0,16.24,2026-03-18T16:32:58.261390,large_doc_pymupdf_only
BISI_2023.pdf,BISI,2023,success,,182,68,114,0,182,232932,0,0,0.0,15.66,2026-03-18T16:33:07.307527,large_doc_pymupdf_only
BISI_2024.pdf,BISI,2024,success,,179,173,6,0,179,579532,0,0,0.0,10.63,2026-03-18T16:33:07.382884,large_doc_pymupdf_only
BIRD_2024.pdf,BIRD,2024,success,,430,399,31,0,430,1228380,0,0,0.0,36.25,2026-03-18T16:33:16.113440,large_doc_pymupdf_only
BJTM_2022.pdf,BJTM,2022,success,,687,675,12,0,687,2259416,0,0,0.0,27.99,2026-03-18T16:33:35.483732,large_doc_pymupdf_only
BJTM_2023.pdf,BJTM,2023,success,,749,726,23,0,749,2412679,0,0,0.0,38.17,2026-03-18T16:33:45.984408,large_doc_pymupdf_only
BJTM_2024.pdf,BJTM,2024,success,,753,707,46,0,753,2376464,0,0,0.0,33.99,2026-03-18T16:33:50.195525,large_doc_pymupdf_only
BKDP_2022.pdf,BKDP,2022,success,,142,129,13,0,142,561650,0,0,0.0,14.99,2026-03-18T16:33:50.751221,large_doc_pymupdf_only
BKDP_2023.pdf,BKDP,2023,success,,131,119,12,0,131,517781,0,0,0.0,11.57,2026-03-18T16:33:57.898022,large_doc_pymupdf_only
BKDP_2024.pdf,BKDP,2024,success,,138,134,4,0,138,572297,0,0,0.0,12.11,2026-03-18T16:34:02.949399,large_doc_pymupdf_only
BKSL_2022.pdf,BKSL,2022,success,,281,267,14,0,281,969497,0,0,0.0,13.36,2026-03-18T16:34:04.290459,large_doc_pymupdf_only
BKSL_2023.pdf,BKSL,2023,success,,320,309,11,0,320,1151807,0,0,0.0,11.02,2026-03-18T16:34:09.405053,large_doc_pymupdf_only
BKSL_2024.pdf,BKSL,2024,success,,1,1,0,1,0,4126,1129,882,0.00160525,7.65,2026-03-18T16:34:10.853319,
BJBR_2023.pdf,BJBR,2023,success,,1383,1355,28,0,1383,4868942,0,0,0.0,75.63,2026-03-18T16:34:14.343799,large_doc_pymupdf_only
BKSW_2022.pdf,BKSW,2022,success,,2,0,2,2,0,8360,2258,1650,0.0030395,16.77,2026-03-18T16:34:21.174666,
BKSW_2024.pdf,BKSW,2024,success,,321,310,11,0,321,964605,0,0,0.0,12.76,2026-03-18T16:34:23.813418,large_doc_pymupdf_only
BKSW_2023.pdf,BKSW,2023,success,,317,299,18,0,317,927340,0,0,0.0,16.4,2026-03-18T16:34:25.833753,large_doc_pymupdf_only
BLES_2024.pdf,BLES,2024,success,,326,305,21,0,326,1022550,0,0,0.0,11.89,2026-03-18T16:34:26.334046,large_doc_pymupdf_only
BLTA_2022.pdf,BLTA,2022,success,,3,0,3,3,0,13573,3387,2930,0.00524175,23.01,2026-03-18T16:34:44.462525,
BLTZ_2023.pdf,BLTZ,2023,success,,338,312,26,0,338,1042541,0,0,0.0,15.6,2026-03-18T16:35:00.103393,large_doc_pymupdf_only
BLTZ_2022.pdf,BLTZ,2022,success,,354,330,24,0,354,990209,0,0,0.0,17.63,2026-03-18T16:35:02.121943,large_doc_pymupdf_only
BLTA_2023.pdf,BLTA,2023,success,,259,239,20,0,259,799242,0,0,0.0,18.71,2026-03-18T16:35:03.205074,large_doc_pymupdf_only
BLTA_2024.pdf,BLTA,2024,success,,259,231,28,0,259,806737,0,0,0.0,19.38,2026-03-18T16:35:03.879974,large_doc_pymupdf_only
BLUE_2024.pdf,BLUE,2024,success,,200,183,17,0,200,523881,0,0,0.0,4.31,2026-03-18T16:35:08.310330,large_doc_pymupdf_only
BLTZ_2024.pdf,BLTZ,2024,success,,357,325,32,0,357,1027011,0,0,0.0,10.79,2026-03-18T16:35:11.205571,large_doc_pymupdf_only
BLUE_2023.pdf,BLUE,2023,success,,2,0,2,2,0,8054,2258,1607,0.002975,16.11,2026-03-18T16:35:19.526297,
BLUE_2022.pdf,BLUE,2022,success,,2,0,2,2,0,8669,2258,1816,0.0032885,18.11,2026-03-18T16:35:20.394195,
BMAS_2022.pdf,BMAS,2022,success,,576,531,45,0,576,1805285,0,0,0.0,15.29,2026-03-18T16:35:23.699587,large_doc_pymupdf_only
BMAS_2023.pdf,BMAS,2023,success,,578,558,20,0,578,1781646,0,0,0.0,16.89,2026-03-18T16:35:28.204806,large_doc_pymupdf_only
BMBL_2023.pdf,BMBL,2023,success,,1,1,0,1,0,3842,1129,985,0.00175975,8.34,2026-03-18T16:35:29.046648,
BMHS_2022.pdf,BMHS,2022,success,,1,0,1,1,0,4762,1129,934,0.00168325,9.33,2026-03-18T16:35:37.844819,
BMHS_2023.pdf,BMHS,2023,success,,1,0,1,1,0,4950,1129,962,0.00172525,9.12,2026-03-18T16:35:38.245273,
BMAS_2024.pdf,BMAS,2024,success,,624,589,35,0,624,1976470,0,0,0.0,24.01,2026-03-18T16:35:43.608054,large_doc_pymupdf_only
BMBL_2024.pdf,BMBL,2024,success,,219,212,7,0,219,624785,0,0,0.0,37.61,2026-03-18T16:36:01.514582,large_doc_pymupdf_only
BMHS_2024.pdf,BMHS,2024,success,,300,286,14,0,300,906423,0,0,0.0,34.24,2026-03-18T16:36:12.192829,large_doc_pymupdf_only
BMSR_2022.pdf,BMSR,2022,success,,262,247,15,0,262,741992,0,0,0.0,12.3,2026-03-18T16:36:14.139893,large_doc_pymupdf_only
BMSR_2024.pdf,BMSR,2024,success,,278,262,16,0,278,761191,0,0,0.0,12.92,2026-03-18T16:36:27.217492,large_doc_pymupdf_only
BMSR_2023.pdf,BMSR,2023,success,,273,251,22,0,273,768317,0,0,0.0,15.37,2026-03-18T16:36:27.716380,large_doc_pymupdf_only
BMTR_2022.pdf,BMTR,2022,success,,374,329,45,0,374,1138116,0,0,0.0,17.46,2026-03-18T16:36:44.992062,large_doc_pymupdf_only
BMTR_2023.pdf,BMTR,2023,success,,383,327,56,0,383,1189311,0,0,0.0,20.48,2026-03-18T16:36:48.568064,large_doc_pymupdf_only
BMRI_2023.pdf,BMRI,2023,success,,1514,1483,31,0,1514,4699781,0,0,0.0,69.28,2026-03-18T16:36:48.643503,large_doc_pymupdf_only
BMRI_2024.pdf,BMRI,2024,success,,1726,1696,30,0,1726,4565533,0,0,0.0,75.87,2026-03-18T16:36:59.822508,large_doc_pymupdf_only
BMTR_2024.pdf,BMTR,2024,success,,361,320,41,0,361,1225494,0,0,0.0,19.29,2026-03-18T16:37:04.498690,large_doc_pymupdf_only
BNBA_2022.pdf,BNBA,2022,success,,550,540,10,0,550,1926161,0,0,0.0,23.24,2026-03-18T16:37:11.896899,large_doc_pymupdf_only
BNBA_2023.pdf,BNBA,2023,success,,538,524,14,0,538,1913991,0,0,0.0,22.92,2026-03-18T16:37:11.956319,large_doc_pymupdf_only
BNBR_2022.pdf,BNBR,2022,success,,1,0,1,1,0,4582,1129,999,0.00178075,9.22,2026-03-18T16:37:13.983023,
BNBA_2024.pdf,BNBA,2024,success,,541,528,13,0,541,1861752,0,0,0.0,14.79,2026-03-18T16:37:15.027270,large_doc_pymupdf_only
BNBR_2024.pdf,BNBR,2024,success,,1,0,1,1,0,4667,1129,980,0.00175225,9.39,2026-03-18T16:37:21.698531,
BNBR_2023.pdf,BNBR,2023,success,,1,0,1,1,0,4709,1129,992,0.00177025,15.25,2026-03-18T16:37:27.285829,
BNII_2023.pdf,BNII,2023,success,,992,967,25,0,992,3162381,0,0,0.0,36.52,2026-03-18T16:37:58.575225,large_doc_pymupdf_only
BNII_2024.pdf,BNII,2024,success,,970,957,13,0,970,3376774,0,0,0.0,44.58,2026-03-18T16:38:12.062915,large_doc_pymupdf_only
BNGA_2022.pdf,BNGA,2022,success,,986,966,20,0,986,3581209,0,0,0.0,58.23,2026-03-18T16:38:12.256020,large_doc_pymupdf_only
BNGA_2024.pdf,BNGA,2024,success,,976,945,31,0,976,3554402,0,0,0.0,57.66,2026-03-18T16:38:12.851419,large_doc_pymupdf_only
BOAT_2024.pdf,BOAT,2024,success,,210,185,25,0,210,643010,0,0,0.0,11.67,2026-03-18T16:38:24.185970,large_doc_pymupdf_only
BOBA_2022.pdf,BOBA,2022,success,,240,213,27,0,240,752641,0,0,0.0,16.83,2026-03-18T16:38:29.858980,large_doc_pymupdf_only
BNLI_2023.pdf,BNLI,2023,success,,917,904,13,0,917,3458698,0,0,0.0,33.61,2026-03-18T16:38:32.367625,large_doc_pymupdf_only
BOGA_2022.pdf,BOGA,2022,success,,221,211,10,0,221,696514,0,0,0.0,7.58,2026-03-18T16:38:40.088338,large_doc_pymupdf_only
BOBA_2024.pdf,BOBA,2024,success,,300,276,24,0,300,1015224,0,0,0.0,11.47,2026-03-18T16:38:41.661130,large_doc_pymupdf_only
BNLI_2024.pdf,BNLI,2024,success,,962,946,16,0,962,3609900,0,0,0.0,35.03,2026-03-18T16:38:47.274477,large_doc_pymupdf_only
BOGA_2023.pdf,BOGA,2023,success,,198,181,17,0,198,643242,0,0,0.0,8.24,2026-03-18T16:38:48.508091,large_doc_pymupdf_only
BOGA_2024.pdf,BOGA,2024,success,,218,206,12,0,218,685793,0,0,0.0,10.46,2026-03-18T16:38:52.237046,large_doc_pymupdf_only
BOBA_2023.pdf,BOBA,2023,success,,3,0,3,3,0,12009,3387,2530,0.00464175,28.23,2026-03-18T16:38:52.522485,
BOLA_2022.pdf,BOLA,2022,success,,228,211,17,0,228,649028,0,0,0.0,26.77,2026-03-18T16:39:14.257886,large_doc_pymupdf_only
BOLA_2023.pdf,BOLA,2023,success,,225,203,22,0,225,707714,0,0,0.0,27.81,2026-03-18T16:39:16.508103,large_doc_pymupdf_only
BOLT_2022.pdf,BOLT,2022,success,,308,298,10,0,308,848231,0,0,0.0,23.81,2026-03-18T16:39:17.170310,large_doc_pymupdf_only
BOSS_2022.pdf,BOSS,2022,success,,187,165,22,0,187,661170,0,0,0.0,11.7,2026-03-18T16:39:29.302498,large_doc_pymupdf_only
BOLA_2024.pdf,BOLA,2024,success,,259,237,22,0,259,835552,0,0,0.0,38.35,2026-03-18T16:39:30.687686,large_doc_pymupdf_only
BOLT_2023.pdf,BOLT,2023,success,,424,410,14,0,424,1267604,0,0,0.0,19.68,2026-03-18T16:39:34.112021,large_doc_pymupdf_only
BOLT_2024.pdf,BOLT,2024,success,,428,393,35,0,428,1272263,0,0,0.0,18.05,2026-03-18T16:39:34.828713,large_doc_pymupdf_only
BPFI_2024.pdf,BPFI,2024,success,,235,209,26,0,235,801101,0,0,0.0,19.28,2026-03-18T16:39:54.136854,large_doc_pymupdf_only
BPFI_2022.pdf,BPFI,2022,success,,222,204,18,0,222,850531,0,0,0.0,21.28,2026-03-18T16:39:56.138275,large_doc_pymupdf_only
BPII_2023.pdf,BPII,2023,success,,430,414,16,0,430,1284876,0,0,0.0,18.14,2026-03-18T16:40:12.816013,large_doc_pymupdf_only
BPII_2024.pdf,BPII,2024,success,,420,412,8,0,420,1340488,0,0,0.0,17.3,2026-03-18T16:40:13.600668,large_doc_pymupdf_only
BPFI_2023.pdf,BPFI,2023,success,,244,232,12,0,244,861262,0,0,0.0,46.0,2026-03-18T16:40:20.859194,large_doc_pymupdf_only
BPTR_2022.pdf,BPTR,2022,success,,275,255,20,0,275,785766,0,0,0.0,12.6,2026-03-18T16:40:25.518249,large_doc_pymupdf_only
BPTR_2023.pdf,BPTR,2023,success,,307,288,19,0,307,922365,0,0,0.0,15.09,2026-03-18T16:40:28.875718,large_doc_pymupdf_only
BPTR_2024.pdf,BPTR,2024,success,,316,308,8,0,316,1000075,0,0,0.0,14.06,2026-03-18T16:40:35.065649,large_doc_pymupdf_only
BRAM_2022.pdf,BRAM,2022,success,,354,315,39,0,354,890930,0,0,0.0,15.25,2026-03-18T16:40:41.021016,large_doc_pymupdf_only
BRAM_2023.pdf,BRAM,2023,success,,386,349,37,0,386,965303,0,0,0.0,13.66,2026-03-18T16:40:42.852559,large_doc_pymupdf_only
BRAM_2024.pdf,BRAM,2024,success,,348,315,33,0,348,884397,0,0,0.0,9.68,2026-03-18T16:40:45.101848,large_doc_pymupdf_only
BPII_2022.pdf,BPII,2022,success,,372,363,9,0,372,1305033,0,0,0.0,81.52,2026-03-18T16:40:56.380542,large_doc_pymupdf_only
BRIS_2022.pdf,BRIS,2022,success,,665,640,25,0,665,1823694,0,0,0.0,12.55,2026-03-18T16:40:57.762802,large_doc_pymupdf_only
BREN_2024.pdf,BREN,2024,success,,2,0,2,2,0,9183,2258,1893,0.003404,14.88,2026-03-18T16:40:57.775325,
BREN_2023.pdf,BREN,2023,success,,3,3,0,3,0,12301,3387,2695,0.00488925,17.73,2026-03-18T16:40:58.951409,
BRMS_2022.pdf,BRMS,2022,success,,322,309,13,0,322,991406,0,0,0.0,19.99,2026-03-18T16:41:17.980945,large_doc_pymupdf_only
BRIS_2023.pdf,BRIS,2023,success,,718,689,29,0,718,1967172,0,0,0.0,23.91,2026-03-18T16:41:20.350495,large_doc_pymupdf_only
BRMS_2023.pdf,BRMS,2023,success,,340,322,18,0,340,971655,0,0,0.0,26.96,2026-03-18T16:41:26.187128,large_doc_pymupdf_only
BRIS_2024.pdf,BRIS,2024,success,,684,655,29,0,684,2039629,0,0,0.0,28.61,2026-03-18T16:41:26.490903,large_doc_pymupdf_only
BRNA_2022.pdf,BRNA,2022,success,,246,228,18,0,246,752092,0,0,0.0,13.25,2026-03-18T16:41:33.946247,large_doc_pymupdf_only
BRNA_2023.pdf,BRNA,2023,success,,271,246,25,0,271,724687,0,0,0.0,8.62,2026-03-18T16:41:35.024577,large_doc_pymupdf_only
BRMS_2024.pdf,BRMS,2024,success,,352,330,22,0,352,1072480,0,0,0.0,19.35,2026-03-18T16:41:37.471579,large_doc_pymupdf_only
BRNA_2024.pdf,BRNA,2024,success,,284,259,25,0,284,757790,0,0,0.0,11.51,2026-03-18T16:41:38.832216,large_doc_pymupdf_only
BRRC_2024.pdf,BRRC,2024,success,,248,237,11,0,248,768762,0,0,0.0,15.55,2026-03-18T16:41:54.713916,large_doc_pymupdf_only
BRPT_2022.pdf,BRPT,2022,success,,396,388,8,0,396,1517735,0,0,0.0,25.93,2026-03-18T16:42:00.085580,large_doc_pymupdf_only
BRPT_2023.pdf,BRPT,2023,success,,442,420,22,0,442,1641272,0,0,0.0,25.46,2026-03-18T16:42:00.713010,large_doc_pymupdf_only
BRPT_2024.pdf,BRPT,2024,success,,456,442,14,0,456,1777160,0,0,0.0,24.36,2026-03-18T16:42:02.063732,large_doc_pymupdf_only
