file_name,emiten_code,year,status,error_message,total_pages,text_pages,image_pages,ocr_pages,direct_extract_pages,total_extracted_chars,ocr_input_tokens,ocr_output_tokens,ocr_estimated_cost_usd,processing_time_seconds,timestamp_processed
CENT_2024.pdf,CENT,2024,success,,2,2,0,0,2,5315,0,0,0.0,0.04,2026-03-14T18:48:08.449001
CFIN_2022.pdf,CFIN,2022,success,,2,2,0,0,2,8754,0,0,0.0,0.05,2026-03-14T18:48:08.500520
CFIN_2023.pdf,CFIN,2023,success,,3,3,0,0,3,12444,0,0,0.0,0.04,2026-03-14T18:48:08.545619
CEKA_2023.pdf,CEKA,2023,success,,1,0,1,1,0,4184,1129,880,0.00160225,6.8,2026-03-14T18:48:09.209425
CCSI_2023.pdf,CCSI,2023,success,,2,0,2,2,0,7677,2258,1736,0.0031685,15.72,2026-03-14T18:48:09.741361
CGAS_2024.pdf,CGAS,2024,success,,1,1,0,0,1,4407,0,0,0.0,0.07,2026-03-14T18:48:09.812895
CGAS_2023.pdf,CGAS,2023,success,,1,0,1,1,0,4135,1129,903,0.00163675,6.15,2026-03-14T18:48:15.355145
CHEM_2022.pdf,CHEM,2022,success,,1,0,1,1,0,3967,1129,801,0.00148375,8.17,2026-03-14T18:48:17.983819
CHEM_2024.pdf,CHEM,2024,success,,1,1,0,0,1,3741,0,0,0.0,0.12,2026-03-14T18:48:18.102522
CHIP_2022.pdf,CHIP,2022,success,,2,2,0,0,2,7259,0,0,0.0,0.04,2026-03-14T18:48:18.141575
CHIP_2023.pdf,CHIP,2023,success,,1,1,0,0,1,3845,0,0,0.0,0.02,2026-03-14T18:48:18.162709
CHIP_2024.pdf,CHIP,2024,success,,2,2,0,0,2,7791,0,0,0.0,0.03,2026-03-14T18:48:18.198324
CINT_2022.pdf,CINT,2022,success,,1,1,0,0,1,5006,0,0,0.0,0.09,2026-03-14T18:48:18.289748
CHEM_2023.pdf,CHEM,2023,success,,1,0,1,1,0,3911,1139,805,0.00149225,6.8,2026-03-14T18:48:22.161071
CCSI_2022.pdf,CCSI,2022,success,,4,0,4,4,0,17227,4516,4044,0.007195,31.28,2026-03-14T18:48:23.820580
CITA_2022.pdf,CITA,2022,success,,2,2,0,0,2,9162,0,0,0.0,0.13,2026-03-14T18:48:23.955760
CITA_2023.pdf,CITA,2023,success,,1,1,0,0,1,4594,0,0,0.0,0.02,2026-03-14T18:48:23.978513
CITA_2024.pdf,CITA,2024,success,,1,1,0,0,1,9409,0,0,0.0,0.14,2026-03-14T18:48:24.120647
CITY_2022.pdf,CITY,2022,success,,1,1,0,0,1,4113,0,0,0.0,0.04,2026-03-14T18:48:24.162077
CITY_2023.pdf,CITY,2023,success,,1,1,0,0,1,4963,0,0,0.0,0.03,2026-03-14T18:48:24.194277
CITY_2024.pdf,CITY,2024,success,,2,2,0,0,2,9648,0,0,0.0,0.05,2026-03-14T18:48:24.241484
CFIN_2024.pdf,CFIN,2024,success,,3,0,3,3,0,11562,3387,2460,0.00453675,16.77,2026-03-14T18:48:25.311942
CINT_2024.pdf,CINT,2024,success,,1,0,1,1,0,3659,1129,779,0.00145075,4.79,2026-03-14T18:48:26.954211
CINT_2023.pdf,CINT,2023,success,,2,0,2,2,0,8112,2258,1694,0.0031055,8.97,2026-03-14T18:48:27.264456
CLEO_2022.pdf,CLEO,2022,success,,2,2,0,0,2,9201,0,0,0.0,0.5,2026-03-14T18:48:27.455772
CLEO_2023.pdf,CLEO,2023,success,,2,2,0,0,2,8863,0,0,0.0,0.39,2026-03-14T18:48:27.692609
CLEO_2024.pdf,CLEO,2024,success,,1,1,0,0,1,4409,0,0,0.0,0.29,2026-03-14T18:48:27.970630
CLPI_2023.pdf,CLPI,2023,success,,2,2,0,0,2,7484,0,0,0.0,0.06,2026-03-14T18:48:28.474387
CLAY_2024.pdf,CLAY,2024,success,,2,0,2,2,0,7838,2258,1601,0.002966,10.45,2026-03-14T18:48:35.765045
CLAY_2022.pdf,CLAY,2022,success,,2,0,2,2,0,8038,2258,1669,0.003068,13.87,2026-03-14T18:48:38.110271
CLPI_2022.pdf,CLPI,2022,success,,2,0,2,2,0,7484,2258,1560,0.0029045,12.94,2026-03-14T18:48:40.821626
CLPI_2024.pdf,CLPI,2024,success,,2,2,0,0,2,7482,0,0,0.0,0.33,2026-03-14T18:48:41.174137
CMNP_2024.pdf,CMNP,2024,success,,1,1,0,0,1,5158,0,0,0.0,0.32,2026-03-14T18:48:41.177147
CMNP_2023.pdf,CMNP,2023,success,,1,1,0,0,1,5163,0,0,0.0,0.33,2026-03-14T18:48:41.179324
CMNT_2022.pdf,CMNT,2022,success,,2,2,0,0,2,7350,0,0,0.0,0.24,2026-03-14T18:48:41.420439
CMNT_2024.pdf,CMNT,2024,success,,2,2,0,0,2,7672,0,0,0.0,0.49,2026-03-14T18:48:41.810316
CMPP_2023.pdf,CMPP,2023,success,,3,3,0,0,3,9980,0,0,0.0,0.37,2026-03-14T18:48:43.067235
CMPP_2024.pdf,CMPP,2024,success,,3,3,0,0,3,10052,0,0,0.0,0.03,2026-03-14T18:48:43.102555
CMRY_2022.pdf,CMRY,2022,success,,2,2,0,0,2,7604,0,0,0.0,0.03,2026-03-14T18:48:43.135358
CMRY_2023.pdf,CMRY,2023,success,,2,2,0,0,2,7376,0,0,0.0,0.03,2026-03-14T18:48:43.169672
CMRY_2024.pdf,CMRY,2024,success,,2,2,0,0,2,7379,0,0,0.0,0.03,2026-03-14T18:48:43.201346
CMNP_2022.pdf,CMNP,2022,success,,1,0,1,1,0,3310,1129,652,0.00126025,7.19,2026-03-14T18:48:48.038936
CNKO_2022.pdf,CNKO,2022,success,,1,0,1,1,0,5018,1129,1238,0.00213925,6.0,2026-03-14T18:48:49.197414
CNKO_2023.pdf,CNKO,2023,success,,1,0,1,1,0,4159,1129,1075,0.00189475,6.33,2026-03-14T18:48:54.371775
CMNT_2023.pdf,CMNT,2023,success,,2,0,2,2,0,7633,2258,1722,0.0031475,13.53,2026-03-14T18:48:54.734350
CNKO_2024.pdf,CNKO,2024,success,,2,0,2,2,0,9382,2258,1972,0.0035225,10.78,2026-03-14T18:48:59.979157
CMPP_2022.pdf,CMPP,2022,success,,3,0,3,3,0,10568,3387,2475,0.00455925,19.47,2026-03-14T18:49:01.274478
CNTB_2024.pdf,CNTB,2024,success,,3,3,0,0,3,13812,0,0,0.0,0.27,2026-03-14T18:49:01.544285
CNMA_2023.pdf,CNMA,2023,success,,1,0,1,1,0,4323,1129,884,0.00160825,8.21,2026-03-14T18:49:02.585393
CNTX_2022.pdf,CNTX,2022,success,,2,0,2,2,0,8757,2258,1801,0.003266,11.28,2026-03-14T18:49:12.824516
CNTB_2023.pdf,CNTB,2023,success,,3,0,3,3,0,13785,3387,2704,0.00490275,16.07,2026-03-14T18:49:16.053113
COAL_2023.pdf,COAL,2023,success,,1,1,0,0,1,3973,0,0,0.0,0.04,2026-03-14T18:49:16.090553
COAL_2024.pdf,COAL,2024,success,,1,1,0,0,1,3639,0,0,0.0,0.02,2026-03-14T18:49:16.114073
COAL_2022.pdf,COAL,2022,success,,1,0,1,1,0,3958,1129,915,0.00165475,5.22,2026-03-14T18:49:18.041454
CNTX_2023.pdf,CNTX,2023,success,,3,0,3,3,0,13783,3387,2777,0.00501225,15.77,2026-03-14T18:49:18.353207
CNMA_2024.pdf,CNMA,2024,success,,2,0,2,2,0,8781,2258,1931,0.003461,29.91,2026-03-14T18:49:24.650017
COCO_2022.pdf,COCO,2022,success,,2,0,2,2,0,9034,2258,2053,0.003644,10.75,2026-03-14T18:49:26.866641
CPRO_2023.pdf,CPRO,2023,success,,4,4,0,0,4,14144,0,0,0.0,0.1,2026-03-14T18:49:26.964275
CPRO_2024.pdf,CPRO,2024,success,,4,4,0,0,4,14097,0,0,0.0,0.04,2026-03-14T18:49:27.006787
COCO_2023.pdf,COCO,2023,success,,2,0,2,2,0,9021,2278,2081,0.003691,13.17,2026-03-14T18:49:31.211003
COCO_2024.pdf,COCO,2024,success,,2,0,2,2,0,8769,2278,1974,0.0035305,13.34,2026-03-14T18:49:31.692535
CRAB_2022.pdf,CRAB,2022,success,,2,0,2,2,0,10255,2258,2292,0.0040025,12.93,2026-03-14T18:49:39.939671
CRAB_2023.pdf,CRAB,2023,success,,2,0,2,2,0,10448,2258,2318,0.0040415,12.74,2026-03-14T18:49:43.954973
CPRO_2022.pdf,CPRO,2022,success,,4,0,4,4,0,13804,4516,3150,0.005854,21.02,2026-03-14T18:49:45.668967
CSAP_2022.pdf,CSAP,2022,success,,3,3,0,0,3,9726,0,0,0.0,0.03,2026-03-14T18:49:45.700075
CSAP_2023.pdf,CSAP,2023,success,,2,2,0,0,2,7250,0,0,0.0,0.05,2026-03-14T18:49:45.746710
CSAP_2024.pdf,CSAP,2024,success,,2,2,0,0,2,7250,0,0,0.0,0.05,2026-03-14T18:49:45.796551
CSIS_2022.pdf,CSIS,2022,success,,2,2,0,0,2,10951,0,0,0.0,0.04,2026-03-14T18:49:45.836317
CSIS_2023.pdf,CSIS,2023,success,,1,1,0,0,1,3533,0,0,0.0,0.02,2026-03-14T18:49:45.853034
CSIS_2024.pdf,CSIS,2024,success,,1,1,0,0,1,3538,0,0,0.0,0.02,2026-03-14T18:49:45.874735
CSMI_2022.pdf,CSMI,2022,success,,1,0,1,1,0,4737,1129,937,0.00168775,7.95,2026-03-14T18:49:53.821169
CRSN_2023.pdf,CRSN,2023,success,,2,0,2,2,0,9577,2258,2136,0.0037685,14.89,2026-03-14T18:49:54.827153
CRAB_2024.pdf,CRAB,2024,success,,3,0,3,3,0,13523,3387,3113,0.00551625,24.72,2026-03-14T18:49:56.410462
CRSN_2024.pdf,CRSN,2024,success,,2,0,2,2,0,8295,2258,1905,0.003422,12.68,2026-03-14T18:49:56.631512
CSRA_2023.pdf,CSRA,2023,success,,1,0,1,1,0,3851,1129,845,0.00154975,5.83,2026-03-14T18:50:02.240286
CTBN_2022.pdf,CTBN,2022,success,,2,2,0,0,2,9322,0,0,0.0,0.04,2026-03-14T18:50:02.280984
CSRA_2024.pdf,CSRA,2024,success,,1,0,1,1,0,3838,1129,845,0.00154975,6.98,2026-03-14T18:50:03.612493
CSMI_2023.pdf,CSMI,2023,success,,2,0,2,2,0,8854,2258,1838,0.0033215,14.54,2026-03-14T18:50:08.362248
CTBN_2024.pdf,CTBN,2024,success,,1,0,1,1,0,4687,1129,975,0.00174475,5.19,2026-03-14T18:50:08.806728
CSMI_2024.pdf,CSMI,2024,success,,2,0,2,2,0,8896,2258,1852,0.0033425,15.06,2026-03-14T18:50:09.887688
CTBN_2023.pdf,CTBN,2023,success,,2,0,2,2,0,8582,2258,1708,0.0031265,10.04,2026-03-14T18:50:12.320552
CTRA_2024.pdf,CTRA,2024,success,,1,0,1,1,0,4777,1129,904,0.00163825,7.02,2026-03-14T18:50:19.395561
CTRA_2023.pdf,CTRA,2023,success,,1,0,1,1,0,4778,1129,903,0.00163675,7.48,2026-03-14T18:50:19.829969
CTTH_2022.pdf,CTTH,2022,success,,2,0,2,2,0,9226,2258,1985,0.003542,10.41,2026-03-14T18:50:22.807733
CUAN_2022.pdf,CUAN,2022,success,,2,2,0,0,2,10581,0,0,0.0,0.04,2026-03-14T18:50:22.848995
CUAN_2023.pdf,CUAN,2023,success,,2,2,0,0,2,9732,0,0,0.0,0.06,2026-03-14T18:50:22.912046
CUAN_2024.pdf,CUAN,2024,success,,2,2,0,0,2,10063,0,0,0.0,0.03,2026-03-14T18:50:22.946992
CYBR_2023.pdf,CYBR,2023,success,,2,2,0,0,2,10348,0,0,0.0,0.13,2026-03-14T18:50:23.079296
CYBR_2024.pdf,CYBR,2024,success,,2,2,0,0,2,10412,0,0,0.0,0.13,2026-03-14T18:50:23.213099
CTRA_2022.pdf,CTRA,2022,success,,2,0,2,2,0,5995,2258,1341,0.002576,11.47,2026-03-14T18:50:23.808222
DAAZ_2024.pdf,DAAZ,2024,success,,1,0,1,1,0,4301,1129,1008,0.00179425,6.28,2026-03-14T18:50:29.493197
DART_2023.pdf,DART,2023,success,,2,2,0,0,2,5602,0,0,0.0,0.04,2026-03-14T18:50:29.531314
CTTH_2023.pdf,CTTH,2023,success,,2,0,2,2,0,9265,2258,1991,0.003551,10.98,2026-03-14T18:50:30.372112
CTTH_2024.pdf,CTTH,2024,success,,2,0,2,2,0,9183,2258,1976,0.0035285,11.82,2026-03-14T18:50:31.646948
DATA_2024.pdf,DATA,2024,success,,3,3,0,0,3,13104,0,0,0.0,0.08,2026-03-14T18:50:31.724607
DART_2022.pdf,DART,2022,success,,2,0,2,2,0,5514,2258,1299,0.002513,11.16,2026-03-14T18:50:34.966436
DART_2024.pdf,DART,2024,success,,2,0,2,2,0,4216,2258,1071,0.002171,8.69,2026-03-14T18:50:38.224186
DATA_2023.pdf,DATA,2023,success,,2,0,2,2,0,6369,2258,1400,0.0026645,11.62,2026-03-14T18:50:41.995946
DCII_2022.pdf,DCII,2022,success,,2,2,0,0,2,6523,0,0,0.0,0.04,2026-03-14T18:50:42.034080
DCII_2023.pdf,DCII,2023,success,,2,2,0,0,2,5435,0,0,0.0,0.02,2026-03-14T18:50:42.057373
DCII_2024.pdf,DCII,2024,success,,3,3,0,0,3,8069,0,0,0.0,0.03,2026-03-14T18:50:42.087585
DAYA_2023.pdf,DAYA,2023,success,,3,2,1,1,2,4729,1129,874,0.00159325,8.2,2026-03-14T18:50:43.171757
DAYA_2022.pdf,DAYA,2022,success,,2,0,2,2,0,8287,2258,1910,0.0034295,13.86,2026-03-14T18:50:45.583997
DEPO_2022.pdf,DEPO,2022,success,,1,1,0,0,1,4811,0,0,0.0,0.15,2026-03-14T18:50:45.730203
DEPO_2023.pdf,DEPO,2023,success,,1,1,0,0,1,4594,0,0,0.0,0.07,2026-03-14T18:50:45.799040
DEPO_2024.pdf,DEPO,2024,success,,1,1,0,0,1,4693,0,0,0.0,0.02,2026-03-14T18:50:45.820304
DAYA_2024.pdf,DAYA,2024,success,,4,1,3,3,1,15427,3387,2391,0.00443325,15.0,2026-03-14T18:50:53.228780
DEFI_2024.pdf,DEFI,2024,success,,2,0,2,2,0,10768,2258,2318,0.0040415,11.92,2026-03-14T18:50:55.096011
DEFI_2022.pdf,DEFI,2022,success,,2,0,2,2,0,10539,2278,2480,0.0042895,13.34,2026-03-14T18:50:55.427748
DEWA_2022.pdf,DEWA,2022,success,,2,0,2,2,0,8694,2258,1782,0.0032375,13.15,2026-03-14T18:50:58.969135
DEWA_2023.pdf,DEWA,2023,success,,1,0,1,1,0,4420,1129,1021,0.00181375,6.68,2026-03-14T18:51:00.141215
DEWI_2022.pdf,DEWI,2022,success,,1,0,1,1,0,3837,1129,768,0.00143425,7.43,2026-03-14T18:51:02.853372
DFAM_2022.pdf,DFAM,2022,success,,3,3,0,0,3,13780,0,0,0.0,0.31,2026-03-14T18:51:03.166394
DEWI_2023.pdf,DEWI,2023,success,,1,0,1,1,0,2995,1129,634,0.00123325,5.57,2026-03-14T18:51:04.543478
DEWI_2024.pdf,DEWI,2024,success,,1,0,1,1,0,3008,1129,706,0.00134125,4.54,2026-03-14T18:51:04.683509
DGIK_2022.pdf,DGIK,2022,success,,4,4,0,0,4,11946,0,0,0.0,0.2,2026-03-14T18:51:04.743127
DGIK_2024.pdf,DGIK,2024,success,,3,3,0,0,3,12382,0,0,0.0,0.13,2026-03-14T18:51:05.260772
DEWA_2024.pdf,DEWA,2024,success,,2,0,2,2,0,8235,2258,1738,0.0031715,10.7,2026-03-14T18:51:05.794671
DGNS_2023.pdf,DGNS,2023,success,,1,0,1,1,0,3793,1129,807,0.00149275,4.29,2026-03-14T18:51:10.087556
DGNS_2022.pdf,DGNS,2022,success,,1,0,1,1,0,3751,1129,786,0.00146125,6.19,2026-03-14T18:51:11.453778
DGNS_2024.pdf,DGNS,2024,success,,1,0,1,1,0,3773,1129,806,0.00149125,5.41,2026-03-14T18:51:15.501572
DGIK_2023.pdf,DGIK,2023,success,,3,0,3,3,0,10746,3387,2252,0.00422475,16.06,2026-03-14T18:51:20.772006
DIGI_2022.pdf,DIGI,2022,success,,1,0,1,1,0,5119,1129,1060,0.00187225,7.7,2026-03-14T18:51:23.197781
DIGI_2023.pdf,DIGI,2023,success,,1,0,1,1,0,5498,1129,1156,0.00201625,6.78,2026-03-14T18:51:27.551386
DGWG_2024.pdf,DGWG,2024,success,,3,0,3,3,0,11204,3387,2508,0.00460875,16.41,2026-03-14T18:51:27.864770
DFAM_2024.pdf,DFAM,2024,success,,4,0,4,4,0,19826,4516,4181,0.0074005,26.15,2026-03-14T18:51:29.319231
DIGI_2024.pdf,DIGI,2024,success,,2,0,2,2,0,9969,2258,2138,0.0037715,15.16,2026-03-14T18:51:38.359443
DILD_2023.pdf,DILD,2023,success,,2,0,2,2,0,9785,2258,1990,0.0035495,11.14,2026-03-14T18:51:39.000499
DILD_2024.pdf,DILD,2024,success,,2,0,2,2,0,8712,2258,1792,0.0032525,10.66,2026-03-14T18:51:39.975737
DILD_2022.pdf,DILD,2022,success,,2,0,2,2,0,10163,2258,2141,0.003776,14.68,2026-03-14T18:51:42.230673
DIVA_2022.pdf,DIVA,2022,success,,2,0,2,2,0,10940,2258,2544,0.0043805,11.93,2026-03-14T18:51:50.288011
DKFT_2023.pdf,DKFT,2023,success,,1,0,1,1,0,4945,1129,1035,0.00183475,5.77,2026-03-14T18:51:56.155085
DKFT_2022.pdf,DKFT,2022,success,,1,0,1,1,0,4935,1129,1025,0.00181975,6.44,2026-03-14T18:51:56.772240
DLTA_2022.pdf,DLTA,2022,success,,1,0,1,1,0,4467,1129,881,0.00160375,5.84,2026-03-14T18:52:02.610201
DKFT_2024.pdf,DKFT,2024,success,,1,0,1,1,0,5066,1129,1066,0.00188125,7.02,2026-03-14T18:52:03.178894
DIVA_2023.pdf,DIVA,2023,success,,2,0,2,2,0,11311,2258,2522,0.0043475,13.45,2026-03-14T18:52:03.762976
DIVA_2024.pdf,DIVA,2024,success,,2,0,2,2,0,11388,2258,2613,0.004484,15.26,2026-03-14T18:52:05.569685
DMAS_2023.pdf,DMAS,2023,success,,2,0,2,2,0,8779,2258,1858,0.0033515,10.13,2026-03-14T18:52:13.897441
DMMX_2022.pdf,DMMX,2022,success,,1,1,0,0,1,3960,0,0,0.0,0.07,2026-03-14T18:52:13.968283
DLTA_2024.pdf,DLTA,2024,success,,2,0,2,2,0,9940,2258,1860,0.0033545,11.86,2026-03-14T18:52:14.468314
DMMX_2024.pdf,DMMX,2024,success,,2,2,0,0,2,7269,0,0,0.0,0.05,2026-03-14T18:52:14.515537
DMND_2022.pdf,DMND,2022,success,,1,1,0,0,1,4416,0,0,0.0,0.04,2026-03-14T18:52:14.552762
DMMX_2023.pdf,DMMX,2023,success,,1,0,1,1,0,4041,1129,840,0.00154225,4.7,2026-03-14T18:52:18.670036
DMND_2023.pdf,DMND,2023,success,,1,0,1,1,0,4362,1129,786,0.00146125,5.76,2026-03-14T18:52:20.309608
DMAS_2024.pdf,DMAS,2024,success,,3,0,3,3,0,12931,3387,2678,0.00486375,16.83,2026-03-14T18:52:22.400128
DMAS_2022.pdf,DMAS,2022,success,,3,0,3,3,0,14082,3387,2986,0.00532575,21.87,2026-03-14T18:52:25.046562
DMND_2024.pdf,DMND,2024,success,,1,0,1,1,0,4355,1129,786,0.00146125,11.04,2026-03-14T18:52:29.712232
DNAR_2022.pdf,DNAR,2022,success,,2,0,2,2,0,7791,2258,1555,0.002897,11.64,2026-03-14T18:52:31.949953
DNET_2024.pdf,DNET,2024,success,,2,2,0,0,2,7049,0,0,0.0,0.03,2026-03-14T18:52:31.983997
DNAR_2023.pdf,DNAR,2023,success,,3,0,3,3,0,11262,3387,2327,0.00433725,15.66,2026-03-14T18:52:38.061777
DOID_2022.pdf,DOID,2022,success,,1,0,1,1,0,4513,1129,953,0.00171175,7.4,2026-03-14T18:52:39.383448
DNET_2023.pdf,DNET,2023,success,,2,0,2,2,0,7005,2258,1449,0.002738,10.76,2026-03-14T18:52:40.471796
DOOH_2023.pdf,DOOH,2023,success,,2,2,0,0,2,9687,0,0,0.0,0.09,2026-03-14T18:52:40.558464
DOID_2023.pdf,DOID,2023,success,,1,0,1,1,0,5110,1144,1040,0.001846,7.56,2026-03-14T18:52:45.624018
DNAR_2024.pdf,DNAR,2024,success,,4,0,4,4,0,10644,4516,2490,0.004864,21.81,2026-03-14T18:52:46.852739
DOID_2024.pdf,DOID,2024,success,,2,0,2,2,0,9616,2258,2159,0.003803,11.87,2026-03-14T18:52:51.249318
DOOH_2024.pdf,DOOH,2024,success,,2,0,2,2,0,9463,2258,2210,0.0038795,12.8,2026-03-14T18:52:53.357077
DPNS_2024.pdf,DPNS,2024,success,,2,2,0,0,2,5562,0,0,0.0,0.05,2026-03-14T18:52:53.405006
DPNS_2023.pdf,DPNS,2023,success,,1,0,1,1,0,3404,1129,818,0.00150925,4.92,2026-03-14T18:52:56.168449
DPUM_2023.pdf,DPUM,2023,success,,1,1,0,0,1,3247,0,0,0.0,0.02,2026-03-14T18:52:56.191272
DPUM_2024.pdf,DPUM,2024,success,,1,0,1,1,0,3637,1129,769,0.00143575,5.88,2026-03-14T18:53:02.069186
DRMA_2022.pdf,DRMA,2022,success,,2,2,0,0,2,10226,0,0,0.0,0.04,2026-03-14T18:53:02.114397
DRMA_2023.pdf,DRMA,2023,success,,2,2,0,0,2,19417,0,0,0.0,0.06,2026-03-14T18:53:02.174444
DRMA_2024.pdf,DRMA,2024,success,,1,1,0,0,1,3969,0,0,0.0,0.02,2026-03-14T18:53:02.193163
DPNS_2022.pdf,DPNS,2022,success,,3,0,3,3,0,9068,3387,1970,0.00380175,16.3,2026-03-14T18:53:03.154428
DPUM_2022.pdf,DPUM,2022,success,,2,0,2,2,0,8257,2258,1761,0.003206,10.09,2026-03-14T18:53:03.495186
DSFI_2024.pdf,DSFI,2024,success,,2,2,0,0,2,9501,0,0,0.0,0.03,2026-03-14T18:53:03.527296
DOSS_2024.pdf,DOSS,2024,success,,4,0,4,4,0,8787,4516,2367,0.0046795,18.77,2026-03-14T18:53:04.390889
DSFI_2022.pdf,DSFI,2022,success,,1,0,1,1,0,4926,1129,1047,0.00185275,5.44,2026-03-14T18:53:07.632742
DSFI_2023.pdf,DSFI,2023,success,,1,0,1,1,0,4907,1129,988,0.00176425,6.37,2026-03-14T18:53:09.524514
DSNG_2024.pdf,DSNG,2024,success,,1,0,1,1,0,4954,1129,926,0.00167125,4.58,2026-03-14T18:53:12.212165
DSNG_2022.pdf,DSNG,2022,success,,2,0,2,2,0,10143,2258,2016,0.0035885,10.96,2026-03-14T18:53:14.487329
DUTI_2024.pdf,DUTI,2024,success,,3,3,0,0,3,14707,0,0,0.0,0.46,2026-03-14T18:53:14.948695
DVLA_2022.pdf,DVLA,2022,success,,1,1,0,0,1,4160,0,0,0.0,0.03,2026-03-14T18:53:14.976636
DVLA_2023.pdf,DVLA,2023,success,,1,1,0,0,1,4042,0,0,0.0,0.02,2026-03-14T18:53:14.996589
DVLA_2024.pdf,DVLA,2024,success,,1,1,0,0,1,4240,0,0,0.0,0.02,2026-03-14T18:53:15.016468
DWGL_2022.pdf,DWGL,2022,success,,1,1,0,0,1,5338,0,0,0.0,0.02,2026-03-14T18:53:15.040363
DSNG_2023.pdf,DSNG,2023,success,,2,0,2,2,0,9509,2258,1902,0.0034175,13.78,2026-03-14T18:53:18.168897
DUTI_2022.pdf,DUTI,2022,success,,3,0,3,3,0,14672,3387,3173,0.00560625,15.2,2026-03-14T18:53:24.720225
DUTI_2023.pdf,DUTI,2023,success,,3,0,3,3,0,14278,3387,3067,0.00544725,16.77,2026-03-14T18:53:28.982240
DWGL_2023.pdf,DWGL,2023,success,,2,0,2,2,0,8871,2258,2074,0.0036755,20.17,2026-03-14T18:53:35.213534
DYAN_2024.pdf,DYAN,2024,success,,1,0,1,1,0,4668,1129,901,0.00163375,6.38,2026-03-14T18:53:41.634526
DYAN_2023.pdf,DYAN,2023,success,,1,0,1,1,0,4416,1129,846,0.00155125,7.94,2026-03-14T18:53:43.188297
DYAN_2022.pdf,DYAN,2022,success,,2,0,2,2,0,7157,2258,1496,0.0028085,11.26,2026-03-14T18:53:46.496497
EAST_2022.pdf,EAST,2022,success,,1,0,1,1,0,3581,1129,811,0.00149875,5.83,2026-03-14T18:53:47.461480
EAST_2024.pdf,EAST,2024,success,,1,0,1,1,0,6679,1129,1668,0.00278425,9.13,2026-03-14T18:53:55.626509
ECII_2022.pdf,ECII,2022,success,,1,0,1,1,0,4600,1129,949,0.00170575,8.96,2026-03-14T18:53:56.424747
ECII_2024.pdf,ECII,2024,success,,1,1,0,0,1,5100,0,0,0.0,0.07,2026-03-14T18:53:56.497361
EDGE_2022.pdf,EDGE,2022,success,,2,2,0,0,2,8501,0,0,0.0,0.04,2026-03-14T18:53:56.534579
EAST_2023.pdf,EAST,2023,success,,1,0,1,1,0,10621,1129,2504,0.00403825,14.14,2026-03-14T18:53:57.331924
DWGL_2024.pdf,DWGL,2024,success,,3,0,3,3,0,13191,3387,3020,0.00537675,23.27,2026-03-14T18:53:58.503516
ECII_2023.pdf,ECII,2023,success,,1,0,1,1,0,4930,1129,1010,0.00179725,6.69,2026-03-14T18:54:02.313785
EDGE_2023.pdf,EDGE,2023,success,,2,0,2,2,0,7953,2258,1780,0.0032345,11.28,2026-03-14T18:54:07.818995
EKAD_2022.pdf,EKAD,2022,success,,2,0,2,2,0,8991,2258,1774,0.0032255,14.8,2026-03-14T18:54:13.308423
ELIT_2022.pdf,ELIT,2022,success,,2,2,0,0,2,9773,0,0,0.0,0.08,2026-03-14T18:54:13.391111
ELIT_2023.pdf,ELIT,2023,success,,2,2,0,0,2,10018,0,0,0.0,0.04,2026-03-14T18:54:13.429174
ELIT_2024.pdf,ELIT,2024,success,,2,2,0,0,2,9071,0,0,0.0,0.08,2026-03-14T18:54:13.507453
ELPI_2022.pdf,ELPI,2022,success,,1,1,0,0,1,147,0,0,0.0,0.02,2026-03-14T18:54:13.531223
EKAD_2023.pdf,EKAD,2023,success,,2,0,2,2,0,8911,2258,1758,0.0032015,12.07,2026-03-14T18:54:14.389055
EDGE_2024.pdf,EDGE,2024,success,,3,0,3,3,0,11970,3387,2532,0.00464475,17.46,2026-03-14T18:54:14.789231
ELSA_2022.pdf,ELSA,2022,success,,2,2,0,0,2,5587,0,0,0.0,0.03,2026-03-14T18:54:14.819281
ELPI_2023.pdf,ELPI,2023,success,,1,0,1,1,0,2910,1129,668,0.00128425,5.05,2026-03-14T18:54:18.579535
ELSA_2024.pdf,ELSA,2024,success,,2,2,0,0,2,5531,0,0,0.0,0.02,2026-03-14T18:54:18.602349
EKAD_2024.pdf,EKAD,2024,success,,2,0,2,2,0,8912,2258,1761,0.003206,13.27,2026-03-14T18:54:21.090657
ELPI_2024.pdf,ELPI,2024,success,,2,0,2,2,0,9097,2258,1702,0.0031175,10.15,2026-03-14T18:54:24.536254
ELSA_2023.pdf,ELSA,2023,success,,2,0,2,2,0,5851,2258,1357,0.0026,10.79,2026-03-14T18:54:25.606201
ELTY_2023.pdf,ELTY,2023,success,,2,0,2,2,0,7064,2258,1512,0.0028325,10.92,2026-03-14T18:54:32.013069
EMDE_2022.pdf,EMDE,2022,success,,2,0,2,2,0,6637,2258,1529,0.002858,9.68,2026-03-14T18:54:35.287145
EMDE_2024.pdf,EMDE,2024,success,,2,2,0,0,2,443,0,0,0.0,0.03,2026-03-14T18:54:35.319600
ELTY_2022.pdf,ELTY,2022,success,,3,0,3,3,0,12245,3387,2708,0.00490875,20.81,2026-03-14T18:54:39.413927
EMTK_2023.pdf,EMTK,2023,success,,4,4,0,0,4,12488,0,0,0.0,0.08,2026-03-14T18:54:39.492240
