file_name,emiten_code,year,status,error_message,total_pages,text_pages,image_pages,ocr_pages,direct_extract_pages,total_extracted_chars,ocr_input_tokens,ocr_output_tokens,ocr_estimated_cost_usd,processing_time_seconds,timestamp_processed
TOWR_2022.pdf,TOWR,2022,success,,478,461,17,17,461,1518988,19193,1815,0.00752075,108.33,2026-03-17T04:02:32.980808
TRIN_2022.pdf,TRIN,2022,success,,431,404,27,27,404,1159413,30483,1404,0.00972675,155.64,2026-03-17T04:03:33.606222
TRJA_2023.pdf,TRJA,2023,success,,426,407,19,19,407,1432076,21451,8078,0.01747975,124.68,2026-03-17T04:04:37.836363
TRIN_2024.pdf,TRIN,2024,success,,384,355,29,29,355,1075744,32729,1713,0.01075175,178.16,2026-03-17T04:04:40.511574
TRJA_2024.pdf,TRJA,2024,success,,225,211,14,14,211,684998,15806,5160,0.0116915,81.44,2026-03-17T04:04:55.043249
TRJA_2022.pdf,TRJA,2022,success,,484,456,28,28,456,1405129,31612,2581,0.0117745,149.81,2026-03-17T04:04:58.128172
TRON_2024.pdf,TRON,2024,success,,287,270,17,17,270,815886,19193,3303,0.00975275,89.95,2026-03-17T04:06:24.993690
TRON_2022.pdf,TRON,2022,success,,280,254,26,26,254,984034,29354,7509,0.018602,163.32,2026-03-17T04:07:21.161829
TRON_2023.pdf,TRON,2023,success,,289,261,28,28,261,908391,31612,6706,0.017962,167.36,2026-03-17T04:07:27.946462
TRUE_2022.pdf,TRUE,2022,success,,269,240,29,29,240,665156,32741,5707,0.01674575,208.74,2026-03-17T04:08:26.868909
TRUK_2022.pdf,TRUK,2022,success,,197,178,19,19,178,575589,21451,6444,0.01502875,109.59,2026-03-17T04:09:17.541825
TRUE_2024.pdf,TRUE,2024,success,,274,246,28,28,246,704692,31600,611,0.0088165,149.92,2026-03-17T04:09:51.263170
TRUK_2024.pdf,TRUK,2024,success,,217,207,10,10,207,684597,11290,1005,0.00433,49.71,2026-03-17T04:10:07.252043
TRUE_2023.pdf,TRUE,2023,success,,259,221,38,38,221,657630,42902,8552,0.0235535,228.72,2026-03-17T04:10:13.716634
TRUK_2023.pdf,TRUK,2023,success,,219,200,19,19,200,636302,21501,7172,0.01613325,117.36,2026-03-17T04:10:24.231054
TSPC_2022.pdf,TSPC,2022,success,,121,118,3,3,118,783402,3387,3279,0.00576525,37.45,2026-03-17T04:10:28.713238
TSPC_2024.pdf,TSPC,2024,success,,124,121,3,3,121,829584,3387,3353,0.00587625,27.28,2026-03-17T04:10:41.002127
TSPC_2023.pdf,TSPC,2023,success,,120,116,4,4,116,802822,4516,5106,0.008788,46.75,2026-03-17T04:10:53.999107
UANG_2023.pdf,UANG,2023,success,,180,165,15,15,165,589468,16935,294,0.00467475,72.22,2026-03-17T04:11:40.933993
UANG_2022.pdf,UANG,2022,success,,196,180,16,16,180,639790,18064,1301,0.0064675,86.77,2026-03-17T04:11:51.000750
UNTR_2022.pdf,UNTR,2022,success,,484,466,18,18,466,1430499,20322,7164,0.0158265,102.86,2026-03-17T04:12:36.978415
UANG_2024.pdf,UANG,2024,success,,198,176,22,22,176,660072,24838,6127,0.0154,134.34,2026-03-17T04:12:55.342557
UNTR_2024.pdf,UNTR,2024,success,,491,474,17,17,474,1506755,19193,7044,0.01536425,101.89,2026-03-17T04:13:32.896796
UNTR_2023.pdf,UNTR,2023,success,,528,506,22,22,506,1540986,24838,7697,0.017755,129.49,2026-03-17T04:13:50.421286
UVCR_2023.pdf,UVCR,2023,success,,419,419,0,0,419,1106761,0,0,0.0,5.45,2026-03-17T04:13:55.867730
URBN_2022.pdf,URBN,2022,success,,222,202,20,20,202,686083,22580,6710,0.01571,143.58,2026-03-17T04:15:00.562394
UVCR_2022.pdf,UVCR,2022,success,,363,346,17,17,346,1080180,19193,1693,0.00733775,89.1,2026-03-17T04:15:01.996564
VAST_2023.pdf,VAST,2023,success,,248,245,3,3,245,818485,3387,251,0.00122325,15.21,2026-03-17T04:15:17.555173
VAST_2024.pdf,VAST,2024,success,,308,306,2,2,306,904764,2258,116,0.0007385,16.64,2026-03-17T04:15:34.193425
UVCR_2024.pdf,UVCR,2024,success,,320,305,15,15,305,955935,16935,5442,0.01239675,98.64,2026-03-17T04:15:34.506215
URBN_2023.pdf,URBN,2023,success,,222,194,28,28,194,671163,31612,6651,0.0178795,171.69,2026-03-17T04:15:47.032374
VAST_2022.pdf,VAST,2022,success,,172,164,8,8,164,789918,9042,5425,0.010398,68.51,2026-03-17T04:16:09.069984
VOKS_2022.pdf,VOKS,2022,success,,323,311,12,12,311,1004815,13548,9031,0.0169335,96.72,2026-03-17T04:17:11.389693
VOKS_2024.pdf,VOKS,2024,success,,357,339,18,18,339,1162764,20322,10339,0.020589,100.76,2026-03-17T04:17:49.835283
VOKS_2023.pdf,VOKS,2023,success,,329,297,32,32,297,1084844,36104,12291,0.0274625,181.94,2026-03-17T04:18:48.972863
VISI_2024.pdf,VISI,2024,success,,216,169,47,47,169,568498,53063,10989,0.02974925,235.84,2026-03-17T04:19:30.060761
